order_id,customer_id,product_id,quantity,sales_amount,profit,discount,order_date,return_flag
US-2015-157014,BM-11785,FUR-BO-10004409,1,35.49,-15.6156,0.5,2015-10-03,0.0
US-2015-157014,BM-11785,TEC-AC-10000057,2,47.984,0.5998,0.2,2015-10-03,0.0
US-2015-157014,BM-11785,TEC-AC-10000057,2,47.984,0.5998,0.2,2015-10-03,0.0
US-2015-157014,BM-11785,TEC-AC-10000057,2,47.984,0.5998,0.2,2015-10-03,0.0
CA-2015-154921,EA-14035,OFF-EN-10000056,3,186.69,87.7443,0.0,2015-05-23,0.0
CA-2017-129567,CL-12565,OFF-BI-10000014,2,17.456,5.8914,0.2,2017-03-17,0.0
CA-2015-154620,LT-17110,FUR-CH-10004675,2,348.928,34.8928,0.2,2015-12-12,0.0
CA-2015-154620,LT-17110,FUR-CH-10004675,2,348.928,34.8928,0.2,2015-12-12,0.0
CA-2015-154620,LT-17110,FUR-CH-10004675,2,348.928,34.8928,0.2,2015-12-12,0.0
CA-2015-115938,SA-20830,OFF-BI-10001543,4,143.96,69.1008,0.0,2015-06-26,0.0
CA-2015-115938,SA-20830,OFF-ST-10001321,1,15.42,4.1634,0.0,2015-06-26,0.0
CA-2015-115938,SA-20830,OFF-BI-10001132,8,43.04,21.0896,0.0,2015-06-26,0.0
CA-2015-115938,SA-20830,FUR-CH-10003199,3,332.94,79.9056,0.0,2015-06-26,0.0
CA-2016-105256,JK-15730,TEC-PH-10001530,5,1363.96,85.2475,0.2,2016-05-20,0.0
CA-2014-156433,ES-14020,OFF-LA-10001569,2,9.96,4.5816,0.0,2014-09-20,0.0
CA-2014-156433,ES-14020,OFF-PA-10003724,4,21.72,10.6428,0.0,2014-09-20,1.0
CA-2017-151428,RH-19495,OFF-BI-10000546,7,20.16,9.8784,0.0,2017-09-21,0.0
CA-2017-151428,RH-19495,OFF-BI-10000546,7,20.16,9.8784,0.0,2017-09-21,0.0
CA-2015-124653,DB-13120,OFF-PA-10000176,7,132.79,63.7392,0.0,2015-12-24,0.0
CA-2015-124653,DB-13120,OFF-PA-10002365,2,12.96,6.2208,0.0,2015-12-24,0.0
CA-2015-124653,DB-13120,OFF-LA-10002271,7,21.56,10.3488,0.0,2015-12-24,0.0
CA-2015-101910,CD-11920,FUR-CH-10002647,5,283.92,17.745,0.2,2015-11-27,0.0
CA-2017-105809,HW-14935,FUR-FU-10004090,1,22.23,7.3359,0.0,2017-02-20,0.0
CA-2017-105809,HW-14935,TEC-PH-10001580,2,215.968,18.8972,0.2,2017-02-20,0.0
CA-2016-136133,HW-14935,OFF-AP-10000576,9,355.32,99.4896,0.0,2016-08-18,0.0
CA-2016-115504,MC-18130,OFF-PA-10003953,2,12.96,6.2208,0.0,2016-03-12,0.0
CA-2016-115504,MC-18130,OFF-PA-10003953,2,12.96,6.2208,0.0,2016-03-12,0.0
CA-2017-135783,GM-14440,FUR-FU-10000794,2,18.28,6.2152,0.0,2017-04-22,0.0
CA-2014-134313,RA-19915,OFF-AR-10001897,3,43.176,4.3176,0.2,2014-11-01,0.0
CA-2014-134313,RA-19915,TEC-PH-10001795,4,1983.968,247.996,0.2,2014-11-01,0.0
CA-2015-140921,AA-10375,FUR-FU-10003347,2,28.4,11.076,0.0,2015-02-03,0.0
CA-2015-140921,AA-10375,TEC-AC-10004901,3,149.97,50.9898,0.0,2015-02-03,0.0
CA-2014-151995,ZC-21910,OFF-AR-10003190,4,11.52,3.2256,0.0,2014-10-13,0.0
CA-2014-151995,ZC-21910,OFF-AR-10003190,4,11.52,3.2256,0.0,2014-10-13,0.0
CA-2014-151995,ZC-21910,FUR-TA-10002903,5,1298.55,311.652,0.0,2014-10-13,0.0
CA-2014-151995,ZC-21910,FUR-TA-10002903,5,1298.55,311.652,0.0,2014-10-13,0.0
CA-2014-151995,ZC-21910,OFF-AP-10000240,4,213.92,62.0368,0.0,2014-10-13,0.0
CA-2014-151995,ZC-21910,OFF-AP-10000240,4,213.92,62.0368,0.0,2014-10-13,0.0
CA-2014-151995,ZC-21910,TEC-AC-10001101,2,25.78,2.578,0.0,2014-10-13,0.0
CA-2014-151995,ZC-21910,TEC-AC-10001101,2,25.78,2.578,0.0,2014-10-13,0.0
CA-2017-143686,PJ-19015,FUR-FU-10000794,2,18.28,6.2152,0.0,2017-05-14,0.0
CA-2017-143686,PJ-19015,TEC-AC-10001838,7,1399.93,601.9699,0.0,2017-05-14,0.0
CA-2015-106565,BW-11110,OFF-PA-10000061,8,51.84,24.8832,0.0,2015-03-20,0.0
CA-2016-149370,DB-13210,OFF-PA-10003651,1,5.344,1.8704,0.2,2016-09-15,0.0
CA-2014-140858,CA-12775,OFF-PA-10000304,8,41.472,14.5152,0.2,2014-06-28,0.0
CA-2014-140858,CA-12775,OFF-BI-10003094,3,3.168,-2.4288,0.7,2014-06-28,1.0
CA-2014-140858,CA-12775,FUR-CH-10001394,5,1228.465,0.0,0.3,2014-06-28,0.0
CA-2014-140858,CA-12775,OFF-BI-10004230,3,31.086,-22.7964,0.7,2014-06-28,0.0
CA-2014-140858,CA-12775,OFF-PA-10003395,4,335.52,117.432,0.2,2014-06-28,1.0
CA-2017-101434,TR-21325,TEC-AC-10002402,3,239.97,71.991,0.0,2017-06-20,0.0
CA-2017-101434,TR-21325,OFF-LA-10003223,2,9.82,4.8118,0.0,2017-06-20,0.0
US-2014-102071,PG-18820,TEC-AC-10003441,4,67.8,4.068,0.0,2014-05-09,0.0
US-2014-102071,PG-18820,TEC-AC-10000109,3,167.97,40.3128,0.0,2014-05-09,0.0
CA-2017-126956,GT-14710,OFF-FA-10002280,7,35.0,16.8,0.0,2017-08-21,0.0
CA-2017-126956,GT-14710,OFF-SU-10000381,4,37.24,10.7996,0.0,2017-08-21,0.0
CA-2017-126956,GT-14710,OFF-EN-10004459,2,15.28,7.4872,0.0,2017-08-21,0.0
CA-2017-129462,JE-15745,FUR-CH-10000665,2,301.96,90.588,0.0,2017-06-16,0.0
CA-2017-129462,JE-15745,OFF-AP-10003884,3,180.66,50.5848,0.0,2017-06-16,0.0
CA-2017-129462,JE-15745,TEC-PH-10001557,2,191.98,51.8346,0.0,2017-06-16,0.0
CA-2017-129462,JE-15745,TEC-PH-10002085,1,65.99,17.1574,0.0,2017-06-16,0.0
CA-2016-165316,JB-15400,OFF-AR-10002956,2,35.216,2.6412,0.2,2016-07-23,0.0
CA-2016-165316,JB-15400,OFF-AP-10003266,2,23.696,6.5164,0.2,2016-07-23,0.0
CA-2016-165316,JB-15400,TEC-MA-10004002,1,265.475,-111.4995,0.5,2016-07-23,0.0
US-2014-115987,LH-17020,OFF-BI-10001071,4,51.184,-79.3352,0.8,2014-09-08,0.0
US-2014-115987,LH-17020,OFF-BI-10001071,4,51.184,-79.3352,0.8,2014-09-08,0.0
US-2014-115987,LH-17020,OFF-BI-10001071,4,51.184,-79.3352,0.8,2014-09-08,0.0
US-2017-156083,JL-15175,OFF-PA-10001560,2,9.664,3.2616,0.2,2017-11-04,0.0
US-2017-156083,JL-15175,OFF-PA-10001560,2,9.664,3.2616,0.2,2017-11-04,0.0
US-2017-156083,JL-15175,OFF-PA-10001560,2,9.664,3.2616,0.2,2017-11-04,0.0
US-2017-156083,JL-15175,OFF-PA-10001560,2,9.664,3.2616,0.2,2017-11-04,0.0
US-2016-137547,EB-13705,TEC-PH-10002365,3,21.072,1.5804,0.2,2016-03-07,0.0
CA-2015-100454,BM-11650,OFF-AR-10004648,3,60.45,16.3215,0.0,2015-11-20,0.0
CA-2015-100454,BM-11650,OFF-AR-10002578,4,11.52,3.3408,0.0,2015-11-20,1.0
CA-2015-100454,BM-11650,FUR-BO-10001519,4,186.048,9.3024,0.2,2015-11-20,0.0
CA-2016-161669,EM-14095,OFF-BI-10001294,4,37.44,11.7,0.2,2016-11-07,0.0
CA-2016-161669,EM-14095,OFF-BI-10001636,4,26.976,8.7672,0.2,2016-11-07,0.0
CA-2016-161669,EM-14095,OFF-SU-10002503,2,11.36,3.2944,0.0,2016-11-07,0.0
CA-2016-161669,EM-14095,OFF-LA-10004093,2,14.62,6.8714,0.0,2016-11-07,0.0
CA-2015-114300,AF-10885,TEC-PH-10001552,7,83.72,23.4416,0.0,2015-10-13,0.0
CA-2015-114300,AF-10885,TEC-PH-10001552,7,83.72,23.4416,0.0,2015-10-13,0.0
CA-2015-114300,AF-10885,FUR-CH-10001891,3,287.94,77.7438,0.0,2015-10-13,0.0
CA-2015-114300,AF-10885,FUR-CH-10001891,3,287.94,77.7438,0.0,2015-10-13,0.0
CA-2017-107503,GA-14725,FUR-FU-10003878,4,48.896,8.5568,0.2,2017-01-01,0.0
CA-2014-107755,CK-12760,TEC-AC-10000710,7,115.36,49.6048,0.0,2014-02-07,0.0
CA-2016-152534,DP-13105,OFF-AR-10002335,2,5.16,1.3416,0.0,2016-06-20,0.0
CA-2016-152534,DP-13105,OFF-PA-10001870,6,38.88,18.6624,0.0,2016-06-20,0.0
CA-2016-113747,VD-21670,OFF-AR-10003373,6,185.88,50.1876,0.0,2016-05-28,0.0
CA-2016-113747,VD-21670,OFF-AR-10003373,6,185.88,50.1876,0.0,2016-05-28,0.0
CA-2016-113747,VD-21670,OFF-AR-10003373,6,185.88,50.1876,0.0,2016-05-28,0.0
CA-2016-113747,VD-21670,OFF-AR-10003373,6,185.88,50.1876,0.0,2016-05-28,0.0
CA-2016-123274,GT-14710,FUR-FU-10004090,2,44.46,14.6718,0.0,2016-02-19,0.0
CA-2016-123274,GT-14710,OFF-ST-10000736,3,242.94,9.7176,0.0,2016-02-19,0.0
CA-2014-125612,BK-11260,OFF-PA-10001019,2,39.96,18.7812,0.0,2014-08-03,0.0
CA-2014-125612,BK-11260,OFF-SU-10002537,10,102.3,26.598,0.0,2014-08-03,1.0
CA-2014-125612,BK-11260,OFF-ST-10003221,2,21.36,5.7672,0.0,2014-08-03,0.0
CA-2017-161984,SJ-20125,OFF-PA-10004569,1,7.61,3.5767,0.0,2017-04-10,0.0
CA-2017-161984,SJ-20125,OFF-FA-10000624,2,7.16,3.58,0.0,2017-04-10,0.0
CA-2014-133851,CM-12445,OFF-SU-10001225,2,7.36,0.1472,0.0,2014-06-09,0.0
CA-2014-133851,CM-12445,OFF-AR-10003752,2,23.1,10.626,0.0,2014-06-09,0.0
CA-2016-134474,AJ-10795,TEC-AC-10001714,6,191.472,40.6878,0.2,2016-01-05,0.0
CA-2016-134474,AJ-10795,OFF-AR-10003958,2,5.248,0.5904,0.2,2016-01-05,0.0
CA-2016-134474,AJ-10795,TEC-PH-10002923,2,59.184,5.1786,0.2,2016-01-05,0.0
CA-2014-149020,AJ-10780,OFF-LA-10004272,1,2.89,1.3583,0.0,2014-01-10,0.0
CA-2014-149020,AJ-10780,OFF-LA-10004272,1,2.89,1.3583,0.0,2014-01-10,0.0
CA-2014-149020,AJ-10780,OFF-LA-10004272,1,2.89,1.3583,0.0,2014-01-10,0.0
CA-2014-149020,AJ-10780,OFF-LA-10004272,1,2.89,1.3583,0.0,2014-01-10,0.0
CA-2014-149020,AJ-10780,FUR-FU-10000965,1,51.94,21.2954,0.0,2014-01-10,0.0
CA-2014-149020,AJ-10780,FUR-FU-10000965,1,51.94,21.2954,0.0,2014-01-10,0.0
CA-2014-149020,AJ-10780,FUR-FU-10000965,1,51.94,21.2954,0.0,2014-01-10,0.0
CA-2014-149020,AJ-10780,FUR-FU-10000965,1,51.94,21.2954,0.0,2014-01-10,0.0
CA-2016-134362,LS-16945,OFF-LA-10004853,4,15.936,5.1792,0.2,2016-09-29,0.0
CA-2014-136742,GP-14740,OFF-BI-10003719,6,44.91,-35.928,0.7,2014-04-06,0.0
CA-2014-136742,GP-14740,OFF-BI-10003719,6,44.91,-35.928,0.7,2014-04-06,0.0
CA-2014-136742,GP-14740,OFF-BI-10003719,6,44.91,-35.928,0.7,2014-04-06,0.0
CA-2016-158099,PK-18910,OFF-BI-10000545,5,1141.47,-760.98,0.7,2016-09-03,0.0
CA-2016-158099,PK-18910,TEC-PH-10002496,3,280.782,-46.797,0.4,2016-09-03,0.0
CA-2015-131128,TB-21520,OFF-PA-10003591,3,34.44,17.22,0.0,2015-10-19,0.0
CA-2014-148488,SM-20005,OFF-PA-10004470,2,11.36,5.2256,0.0,2014-12-10,0.0
CA-2014-148488,SM-20005,OFF-BI-10000315,7,106.344,37.2204,0.2,2014-12-10,0.0
CA-2017-114636,GA-14725,OFF-PA-10001790,5,192.16,67.256,0.2,2017-08-25,1.0
CA-2016-116736,CC-12430,FUR-FU-10004017,3,322.59,64.518,0.0,2016-01-17,0.0
CA-2016-116736,CC-12430,FUR-FU-10004017,3,322.59,64.518,0.0,2016-01-17,0.0
CA-2016-116736,CC-12430,FUR-FU-10004017,3,322.59,64.518,0.0,2016-01-17,0.0
CA-2016-116736,CC-12430,TEC-AC-10003628,1,29.99,13.1956,0.0,2016-01-17,0.0
CA-2016-116736,CC-12430,TEC-AC-10003628,1,29.99,13.1956,0.0,2016-01-17,0.0
CA-2016-116736,CC-12430,TEC-AC-10003628,1,29.99,13.1956,0.0,2016-01-17,0.0
CA-2016-116736,CC-12430,TEC-AC-10002049,3,371.97,66.9546,0.0,2016-01-17,0.0
CA-2016-116736,CC-12430,TEC-AC-10002049,3,371.97,66.9546,0.0,2016-01-17,0.0
CA-2016-116736,CC-12430,TEC-AC-10002049,3,371.97,66.9546,0.0,2016-01-17,0.0
US-2014-158638,AG-10765,OFF-BI-10003712,4,5.892,-4.1244,0.7,2014-09-17,1.0
CA-2017-111689,HP-14815,OFF-BI-10003984,3,68.472,23.1093,0.2,2017-11-30,0.0
CA-2017-111689,HP-14815,FUR-CH-10004287,5,1242.9,262.39,0.1,2017-11-30,0.0
CA-2015-129098,DK-13090,OFF-ST-10001321,2,30.84,8.3268,0.0,2015-10-09,0.0
US-2017-123463,GZ-14470,OFF-AR-10001118,4,13.48,5.9312,0.0,2017-12-23,1.0
US-2017-123463,GZ-14470,OFF-AR-10001118,4,13.48,5.9312,0.0,2017-12-23,1.0
CA-2016-165148,PM-19135,FUR-FU-10000732,5,31.4,10.048,0.0,2016-10-22,0.0
CA-2014-134061,LL-16840,FUR-FU-10001424,2,17.46,5.9364,0.0,2014-04-29,0.0
CA-2014-134061,LL-16840,FUR-FU-10001424,2,17.46,5.9364,0.0,2014-04-29,0.0
CA-2015-143602,JS-15595,OFF-BI-10002071,3,13.944,4.5318,0.2,2015-04-25,0.0
CA-2017-115364,OT-18730,OFF-ST-10002486,12,83.76,1.6752,0.0,2017-06-26,0.0
CA-2017-150707,EL-13735,OFF-BI-10001078,7,37.66,18.4534,0.0,2017-10-14,0.0
CA-2017-150707,EL-13735,OFF-BI-10001078,7,37.66,18.4534,0.0,2017-10-14,0.0
CA-2017-150707,EL-13735,OFF-BI-10001078,7,37.66,18.4534,0.0,2017-10-14,0.0
CA-2017-150707,EL-13735,OFF-BI-10001078,7,37.66,18.4534,0.0,2017-10-14,0.0
CA-2014-104976,CK-12760,OFF-PA-10003845,6,34.68,16.9932,0.0,2014-12-09,0.0
CA-2017-132934,JE-15475,TEC-AC-10000927,5,149.95,14.995,0.0,2017-06-20,0.0
CA-2017-132934,JE-15475,TEC-AC-10000927,5,149.95,14.995,0.0,2017-06-20,0.0
CA-2017-132934,JE-15475,OFF-BI-10001098,3,51.312,18.6006,0.2,2017-06-20,0.0
CA-2017-132934,JE-15475,OFF-BI-10001098,3,51.312,18.6006,0.2,2017-06-20,0.0
CA-2017-133256,TH-21550,OFF-PA-10001622,1,4.54,2.043,0.0,2017-06-26,0.0
CA-2017-133256,TH-21550,OFF-AR-10003158,4,15.92,5.4128,0.0,2017-06-26,0.0
CA-2017-133256,TH-21550,TEC-PH-10002660,8,543.92,135.98,0.0,2017-06-26,0.0
CA-2016-105494,PC-18745,OFF-ST-10002205,7,155.82,42.0714,0.0,2016-11-10,0.0
CA-2016-105494,PC-18745,OFF-BI-10003364,3,70.008,24.5028,0.2,2016-11-10,0.0
CA-2016-140634,HL-15040,OFF-EN-10001099,2,15.648,5.0856,0.2,2016-10-03,0.0
CA-2014-144407,MS-17365,OFF-LA-10003923,7,103.6,51.8,0.0,2014-09-09,0.0
CA-2017-160983,GB-14530,OFF-PA-10002250,8,46.96,22.5408,0.0,2017-10-29,1.0
CA-2017-160983,GB-14530,OFF-PA-10002250,8,46.96,22.5408,0.0,2017-10-29,1.0
CA-2017-160983,GB-14530,OFF-PA-10002250,8,46.96,22.5408,0.0,2017-10-29,1.0
US-2016-114622,JR-16210,OFF-BI-10004716,2,8.904,-6.5296,0.7,2016-04-10,0.0
US-2016-114622,JR-16210,OFF-BI-10004716,2,8.904,-6.5296,0.7,2016-04-10,0.0
US-2016-114622,JR-16210,OFF-BI-10004716,2,8.904,-6.5296,0.7,2016-04-10,0.0
US-2016-114622,JR-16210,OFF-BI-10004716,2,8.904,-6.5296,0.7,2016-04-10,0.0
CA-2017-150959,TD-20995,OFF-LA-10001045,5,10.44,3.393,0.2,2017-11-11,0.0
CA-2017-150959,TD-20995,OFF-BI-10001510,4,18.336,-32.088,0.8,2017-11-11,1.0
CA-2017-132353,DB-13060,TEC-PH-10004536,3,323.976,20.2485,0.2,2017-09-15,0.0
CA-2016-130477,LC-17140,OFF-PA-10002947,3,20.04,9.6192,0.0,2016-04-08,0.0
CA-2016-130477,LC-17140,OFF-ST-10002583,2,64.96,2.5984,0.0,2016-04-08,0.0
CA-2016-130477,LC-17140,OFF-PA-10000019,2,12.96,6.2208,0.0,2016-04-08,0.0
CA-2017-143259,PO-18865,FUR-BO-10003441,4,323.136,12.1176,0.2,2017-12-30,0.0
CA-2017-143259,PO-18865,TEC-PH-10004774,7,90.93,2.7279,0.0,2017-12-30,0.0
CA-2017-143259,PO-18865,OFF-BI-10003684,3,52.776,19.791,0.2,2017-12-30,0.0
CA-2017-137596,BE-11335,TEC-PH-10001494,4,1199.8,323.946,0.0,2017-09-02,0.0
CA-2017-137596,BE-11335,TEC-PH-10001494,4,1199.8,323.946,0.0,2017-09-02,0.0
CA-2017-137596,BE-11335,TEC-PH-10001494,4,1199.8,323.946,0.0,2017-09-02,0.0
CA-2017-137596,BE-11335,TEC-AC-10004666,7,1928.78,829.3754,0.0,2017-09-02,0.0
CA-2017-137596,BE-11335,TEC-AC-10004666,7,1928.78,829.3754,0.0,2017-09-02,0.0
CA-2017-137596,BE-11335,TEC-AC-10004666,7,1928.78,829.3754,0.0,2017-09-02,0.0
CA-2017-137596,BE-11335,OFF-ST-10003816,2,352.38,81.0474,0.0,2017-09-02,0.0
CA-2017-137596,BE-11335,OFF-ST-10003816,2,352.38,81.0474,0.0,2017-09-02,0.0
CA-2017-137596,BE-11335,OFF-ST-10003816,2,352.38,81.0474,0.0,2017-09-02,0.0
CA-2015-133627,SC-20050,FUR-FU-10001935,6,22.2,9.102,0.0,2015-05-31,0.0
CA-2017-102519,BM-11650,FUR-FU-10004091,1,46.94,19.2454,0.0,2017-11-27,0.0
CA-2017-102519,BM-11650,TEC-AC-10001772,9,143.73,56.0547,0.0,2017-11-27,0.0
US-2014-141215,KL-16555,FUR-TA-10001520,2,99.918,-18.5562,0.3,2014-06-15,0.0
US-2014-141215,KL-16555,FUR-CH-10003379,4,797.944,-56.996,0.3,2014-06-15,0.0
US-2014-141215,KL-16555,OFF-BI-10002706,3,8.568,-14.5656,0.8,2014-06-15,0.0
CA-2016-165218,RW-19630,OFF-EN-10000056,3,149.352,50.4063,0.2,2016-03-05,0.0
CA-2016-165218,RW-19630,OFF-ST-10001558,1,12.992,-0.812,0.2,2016-03-05,0.0
CA-2014-138296,RC-19825,OFF-ST-10002444,2,24.56,6.8768,0.0,2014-12-05,0.0
CA-2015-111164,SE-20110,TEC-AC-10002473,3,85.14,34.9074,0.0,2015-04-11,0.0
CA-2015-111164,SE-20110,TEC-PH-10004531,1,21.99,10.5552,0.0,2015-04-11,0.0
CA-2015-111164,SE-20110,OFF-AP-10004487,5,406.6,113.848,0.0,2015-04-11,0.0
CA-2016-149797,AH-10075,OFF-BI-10003650,2,841.568,294.5488,0.2,2016-09-15,0.0
CA-2014-132962,JM-15535,OFF-PA-10003543,3,15.552,5.4432,0.2,2014-09-13,1.0
CA-2014-132962,JM-15535,TEC-AC-10004353,5,252.0,53.55,0.2,2014-09-13,0.0
CA-2015-115091,JJ-15760,OFF-AR-10000658,4,46.2,12.936,0.0,2015-10-05,0.0
CA-2015-115091,JJ-15760,OFF-AR-10000658,4,46.2,12.936,0.0,2015-10-05,0.0
CA-2015-115091,JJ-15760,OFF-AR-10000658,4,46.2,12.936,0.0,2015-10-05,0.0
CA-2015-115091,JJ-15760,OFF-AR-10000658,4,46.2,12.936,0.0,2015-10-05,0.0
CA-2015-115091,JJ-15760,OFF-AP-10000696,2,28.84,9.5172,0.0,2015-10-05,0.0
CA-2015-115091,JJ-15760,OFF-AP-10000696,2,28.84,9.5172,0.0,2015-10-05,0.0
CA-2015-115091,JJ-15760,OFF-AP-10000696,2,28.84,9.5172,0.0,2015-10-05,0.0
CA-2015-115091,JJ-15760,OFF-AP-10000696,2,28.84,9.5172,0.0,2015-10-05,0.0
CA-2017-144932,AB-10165,OFF-AR-10003560,3,14.592,2.5536,0.2,2017-04-14,0.0
CA-2017-144932,AB-10165,OFF-AR-10001468,3,89.856,21.3408,0.2,2017-04-14,0.0
CA-2017-144932,AB-10165,OFF-PA-10004971,3,13.872,5.0286,0.2,2017-04-14,0.0
CA-2017-114216,RK-19300,OFF-PA-10002195,3,12.192,4.1148,0.2,2017-09-02,0.0
CA-2016-140081,CG-12040,OFF-PA-10001745,8,45.056,15.2064,0.2,2016-06-20,0.0
CA-2016-140081,CG-12040,OFF-BI-10004826,6,29.718,-21.7932,0.7,2016-06-20,0.0
CA-2016-140081,CG-12040,OFF-PA-10001870,3,15.552,5.4432,0.2,2016-06-20,0.0
CA-2016-140081,CG-12040,OFF-AP-10001058,2,447.696,33.5772,0.2,2016-06-20,1.0
US-2017-111745,RA-19885,TEC-AC-10003911,1,159.99,54.3966,0.0,2017-11-05,0.0
CA-2015-148250,RP-19270,OFF-PA-10000289,2,12.96,6.2208,0.0,2015-12-13,0.0
CA-2015-148250,RP-19270,OFF-AP-10003040,4,134.48,34.9648,0.0,2015-12-13,0.0
CA-2016-105760,KC-16255,OFF-PA-10000350,2,17.12,8.0464,0.0,2016-06-19,0.0
CA-2016-142958,RW-19630,OFF-BI-10001759,2,6.096,2.2098,0.2,2016-12-13,0.0
CA-2016-142958,RW-19630,FUR-TA-10000577,4,1114.272,41.7852,0.2,2016-12-13,0.0
CA-2015-120880,JL-15850,OFF-PA-10004101,5,32.4,15.552,0.0,2015-05-29,0.0
CA-2015-120880,JL-15850,OFF-ST-10001496,3,540.57,140.5482,0.0,2015-05-29,0.0
CA-2015-120880,JL-15850,OFF-BI-10002931,5,167.76,62.91,0.2,2015-05-29,1.0
US-2015-140200,CA-12775,FUR-TA-10002356,3,393.165,-204.4458,0.5,2015-07-26,0.0
US-2017-110576,RB-19795,FUR-FU-10003601,7,516.488,-12.9122,0.2,2017-11-28,0.0
US-2017-110576,RB-19795,FUR-FU-10000576,6,1007.232,75.5424,0.2,2017-11-28,0.0
US-2017-110576,RB-19795,FUR-TA-10004154,12,2065.32,-619.596,0.4,2017-11-28,0.0
US-2017-110576,RB-19795,OFF-PA-10000788,3,15.552,5.4432,0.2,2017-11-28,0.0
US-2017-110576,RB-19795,OFF-PA-10002479,6,25.344,7.92,0.2,2017-11-28,0.0
CA-2017-131156,KH-16360,FUR-FU-10001940,4,25.472,7.6416,0.2,2017-04-03,0.0
CA-2017-136539,GH-14665,OFF-AR-10001958,2,27.168,2.7168,0.2,2017-12-28,0.0
CA-2017-136539,GH-14665,FUR-BO-10004709,2,78.8528,-11.596,0.32,2017-12-28,0.0
CA-2017-119305,SW-20275,OFF-ST-10000604,5,173.8,43.45,0.0,2017-11-30,0.0
CA-2017-119305,SW-20275,OFF-ST-10000604,5,173.8,43.45,0.0,2017-11-30,0.0
CA-2017-119305,SW-20275,OFF-ST-10000604,5,173.8,43.45,0.0,2017-11-30,0.0
CA-2017-102414,JA-15970,TEC-PH-10002923,1,29.592,2.5893,0.2,2017-05-15,0.0
CA-2017-102414,JA-15970,OFF-BI-10004465,2,4.752,-3.168,0.7,2017-05-15,1.0
CA-2017-102414,JA-15970,OFF-PA-10002333,3,15.552,5.6376,0.2,2017-05-15,0.0
CA-2015-112571,DL-12925,FUR-FU-10004188,2,204.6,53.196,0.0,2015-09-22,0.0
CA-2015-112571,DL-12925,FUR-FU-10004188,2,204.6,53.196,0.0,2015-09-22,0.0
CA-2017-152142,LW-16990,FUR-CH-10002965,2,321.568,28.1372,0.2,2017-11-14,0.0
CA-2015-160059,TB-21190,OFF-BI-10000145,2,6.24,3.0576,0.0,2015-11-27,0.0
CA-2015-160059,TB-21190,OFF-BI-10000145,2,6.24,3.0576,0.0,2015-11-27,0.0
CA-2016-120859,CV-12805,OFF-EN-10001335,2,21.88,10.94,0.0,2016-09-01,0.0
CA-2014-127488,MS-17365,OFF-LA-10001613,2,4.608,1.6704,0.2,2014-09-22,0.0
CA-2017-135279,BS-11800,OFF-LA-10004055,2,9.82,4.8118,0.0,2017-04-09,0.0
CA-2017-135279,BS-11800,OFF-AR-10004344,3,35.97,9.7119,0.0,2017-04-09,0.0
CA-2017-135279,BS-11800,OFF-PA-10004621,2,12.96,6.2208,0.0,2017-04-09,0.0
CA-2017-135279,BS-11800,OFF-PA-10001281,4,191.6,91.968,0.0,2017-04-09,0.0
CA-2017-135279,BS-11800,OFF-LA-10001613,3,8.64,4.2336,0.0,2017-04-09,0.0
CA-2017-135279,BS-11800,OFF-ST-10001097,3,501.81,0.0,0.0,2017-04-09,0.0
CA-2014-115791,DL-13315,FUR-FU-10001095,6,127.104,28.5984,0.2,2014-01-16,0.0
CA-2014-115791,DL-13315,TEC-PH-10004614,3,124.2,-31.05,0.4,2014-01-16,0.0
CA-2014-115791,DL-13315,OFF-BI-10001575,2,18.588,-13.6312,0.7,2014-01-16,0.0
CA-2014-115791,DL-13315,OFF-LA-10001074,3,30.072,10.1493,0.2,2014-01-16,0.0
US-2017-103247,PO-19195,TEC-PH-10003555,7,160.93,3.2186,0.0,2017-10-05,1.0
US-2017-103247,PO-19195,OFF-BI-10004492,3,75.792,25.5798,0.2,2017-10-05,0.0
US-2017-100209,TD-20995,OFF-BI-10002012,2,1.08,-0.792,0.7,2017-07-09,0.0
CA-2017-159366,BW-11110,TEC-MA-10000822,2,3059.982,679.996,0.1,2017-01-07,0.0
CA-2016-145499,RW-19690,OFF-BI-10000848,2,3.282,-2.6256,0.7,2016-05-30,0.0
CA-2016-145499,RW-19690,OFF-BI-10000848,2,3.282,-2.6256,0.7,2016-05-30,0.0
CA-2015-157035,KB-16600,OFF-PA-10004156,3,34.02,16.6698,0.0,2015-12-09,0.0
CA-2016-144939,EB-13870,FUR-CH-10003199,6,599.292,93.2232,0.1,2016-10-03,0.0
CA-2014-163419,TZ-21580,OFF-AR-10000034,1,3.392,0.8056,0.2,2014-11-11,0.0
CA-2014-163419,TZ-21580,OFF-AR-10000034,1,3.392,0.8056,0.2,2014-11-11,0.0
CA-2014-163419,TZ-21580,TEC-PH-10000560,2,559.984,55.9984,0.2,2014-11-11,0.0
CA-2014-163419,TZ-21580,TEC-PH-10000560,2,559.984,55.9984,0.2,2014-11-11,0.0
CA-2014-163419,TZ-21580,FUR-CH-10000665,5,603.92,75.49,0.2,2014-11-11,1.0
CA-2014-163419,TZ-21580,FUR-CH-10000665,5,603.92,75.49,0.2,2014-11-11,1.0
CA-2017-100314,AS-10630,OFF-LA-10001569,2,7.968,2.5896,0.2,2017-09-29,0.0
